COM COD,COURSE NO.,COURSE TITLE,CREDITS,SEC,ROOM,DAYS & HOURS,INSTRUCTOR,MIDSEM,COMPRE
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P9,2247,T 6 7,"Biswanath Layek, Devendra Saini(RS), Jyoti(RS)",10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P10,2247,Th 1 2,"BHAVESH CHAUHAN (Co), Neeshu Rani(RS), Shweta Choudhary(RS)",10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P11,2247,S 3 4,"Biswanath Layek, Ranjan Kumar(RS), Hemant Kumar(RS)",10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P12,2247,Th 6 7,"Bhavesh Chauhan, Bharti Dua(RS), Anamika Sharma(RS)",10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P13,2247,T 1 2,"Vaidya Rishikesh D, Prabin Pyakurel Sharma(RS), Shalini Verma(RS)",10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P14,2247,W 3 4,"Biswanath Layek, Ujjwal Jyoti Nath(RS), Kanchan(RS)",10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P15,2247,W 6 7,"Srijata Dey, Harshita Sharma(RS), Ankur Chhabra(RS)",10/03 FN2,05/05 AN
1014,PHY F110,PHYSICS LABORATORY,--2-1,P1,,F 1 2,"Srijata Dey, Pragya Chaudhary(RS), Manisha Lamba(RS)",,
1014,PHY F110,PHYSICS LABORATORY,--2-1,P2,,,,,
1014,PHY F110,PHYSICS LABORATORY,--2-1,P3,,,,,
1014,PHY F110,PHYSICS LABORATORY,--2-1,P4,,,,,
1014,PHY F110,PHYSICS LABORATORY,--2-1,P5,,,,,
1014,PHY F110,PHYSICS LABORATORY,--2-1,P6,,,,,
1014,PHY F110,PHYSICS LABORATORY,--2-1,P7,,,,,
1014,PHY F110,PHYSICS LABORATORY,--2-1,P8,,,,,
1014,PHY F110,PHYSICS LABORATORY,--2-1,P9,,,,,
1014,PHY F110,PHYSICS LABORATORY,--2-1,P10,,Th 1 2,"Bhavesh Chauhan, Neeshu Rani(RS), Shweta Choudhary(RS)",,
1014,PHY F110,PHYSICS LABORATORY,--2-1,P11,,,,,
1014,PHY F110,PHYSICS LABORATORY,--2-1,P12,,,,,
1014,PHY F110,PHYSICS LABORATORY,--2-1,P13,,,,,
1014,PHY F110,PHYSICS LABORATORY,--2-1,P14,,,,,
1014,PHY F110,PHYSICS LABORATORY,--2-1,P15,,,,,
1015,PHY F111,MECH OSCILLATIONS & WAVE,3---3,L1,6103,T Th F 6,VAIDYA RISHIKESH D,08/03 AN1,07/05 FN
1015,PHY F111,MECH OSCILLATIONS & WAVE,3---3,T1,,F 10,Vaidya Rishikesh D,08/03 AN1,07/05 FN
1493,PHY F215,INTRO TO ASTRO & ASTROPH,3---3,L1,6154,M W F 7,KAUSHAR VAIDYA,14/03 FN1,15/05 FN
1482,PHY F241,ELECTROMAGNETIC THEO II,3-1-4,L1,6164,M W 4 T 10,AMOL HOLKUNDKAR,12/03 FN1,11/05 FN
1482,PHY F241,ELECTROMAGNETIC THEO II,3-1-4,T1,6156,F 1,Amol Holkundkar,12/03 FN1,11/05 FN
1483,PHY F242,QUANTUM MECHANICS I,3---3,L1,6163,M W 5 Th 10,DEBI DATT PANT,13/03 AN1,14/05 FN
1483,PHY F242,QUANTUM MECHANICS I,3---3,T1,6155,W 9,Debi Datt Pant,13/03 AN1,14/05 FN
1484,PHY F243,MATH METHODS OF PHYSICS,3---3,L1,6164,T Th F 3,SAJAL MUKHERJEE,10/03 AN1,06/05 FN
1484,PHY F243,MATH METHODS OF PHYSICS,3---3,T1,6155,F 9,Sajal Mukherjee,10/03 AN1,06/05 FN
1485,PHY F244,MODREN PHYSICS LAB,--2-2,P1,2247A,T Th 1 2,"Debi Datt Pant, Arpan Das",,
1485,PHY F244,MODREN PHYSICS LAB,--2-2,P2,2247A,T Th 7 8,"KAUSHAR VAIDYA, Srijata Dey",,
1666,PHY F266,STUDY PROJECT,----3,L1,,,V MANJULADEVI,,
1488,PHY F313,COMPUTATIONAL PHYSICS,3---3,L1,2203,M W F 10,NAVIN SINGH,12/03 FN1,11/05 FN
1494,PHY F315,THEORY OF RELATIVITY,3---3,L1,6154,M W F 8,TANMOY MONDAL,10/03 FN1,05/05 FN
1489,PHY F341,SOLID STATE PHYSICS,3---3,L1,6105,M W 3 Th 9,NILADRI SARKAR,14/03 AN2,16/05 AN
1489,PHY F341,SOLID STATE PHYSICS,3---3,T1,6152,Th 1,Niladri Sarkar,14/03 AN2,16/05 AN
1490,PHY F342,ATOMIC & MOLECULAR PHY,3---3,L1,1232,T Th F 4,MADHUKAR MISHRA,09/03 AN1,04/05 FN
1490,PHY F342,ATOMIC & MOLECULAR PHY,3---3,T1,6155,W 1,Madhukar Mishra,09/03 AN1,04/05 FN
1491,PHY F343,NUCLEAR & PARTICLE PHY,3---3,L1,6155,T Th F 5,ARITRA BANERJEE,11/03 FN1,08/05 FN
1491,PHY F343,NUCLEAR & PARTICLE PHY,3---3,T1,6152,M 1,Aritra Banerjee,11/03 FN1,08/05 FN
1492,PHY F344,ADVANCED PHYSICS LAB,--3-3,L1,6151,F 10,"DEBASHIS BANDYOPADHYAY, Anshuman Dalvi, Raj Kumar Gupta, V Manjuladevi, Subhashis Gangopadhyay",,
1492,PHY F344,ADVANCED PHYSICS LAB,--3-3,P1,2247_B,M W 9 10,"Debashis Bandyopadhyay, Anshuman Dalvi, Raj Kumar Gupta, V Manjuladevi, Subhashis Gangopadhyay, Chaithanya Purushotta..(RS), Parsoon Pareek(RS), Athira C(RS), Hardeep(RS), Ayush Purohit(RS)",,
1683,PHY F366,LABORATORY PROJECT,----3,L1,,,V MANJULADEVI,,
1751,PHY F367,LABORATORY PROJECT,----3,L1,,,V MANJULADEVI,,
1700,PHY F376,DESIGN PROJECT,----3,L1,,,V MANJULADEVI,,
1767,PHY F377,DESIGN PROJECT,----3,L1,,,V MANJULADEVI,,
1498,PHY F415,GEN THEO OF REL & COSMO,3-1-4,L1,6157,M W 4 T 10,VAIDYA RISHIKESH D,12/03 FN1,11/05 FN
1725,PHY F491,SPECIAL PROJECT,----3,L1,,,V MANJULADEVI,,
2112,PHY G515,CONDENSED MATTER PHY I,----4,L1,6154,T Th F 3,"JAYENDRA NATH BANDYOP.., V Manjuladevi",10/03 AN2,06/05 AN
2104,PHY G521,NUCLEAR & PARTICLE PHY,----5,L1,6155,T Th F 5,ARITRA BANERJEE,11/03 FN1,08/05 FN
485,SS G552,SOFTWARE TESTING METHODS,----4,L1,6104,M W F 10,RAJESH KUMAR,13/03 FN2,13/05 AN
333,SS G653,SOFTWARE ARCHITECHTURES,3-2-5,L1,1226,T Th F 3,"TANMAY MAHAPATRA, Mukesh Kumar Rohil",12/03 FN2,11/05 AN
